,CUSTOMER_SK,NumProducts,DistinctProducts,Revenue,TotalNoOfVisits,Recency,AvgSpend,CITY_NM,CUSTOMER_TYPE_CD,ckm$cluster
1491,64948631,355,193,1127.81997,30,2,37.593999,HALIFAX,A,6
1492,58232932,274,170,1127.03975,19,4,59.31788158,MONTREAL,A,6
1493,60592908,317,200,1126.82988,25,20,45.0731952,UPPER MUSQ,A,6
1494,33458372,361,170,1126.47993,26,134,43.32615115,LEWIS LAKE,A,3
1495,40046716,334,253,1125.21994,37,137,30.41134973,VANCOUVER,A,3
1496,22589234,287,176,1125.16985,46,139,24.46021413,HALIFAX,A,3
1497,37636234,425,188,1124.82997,35,139,32.13799914,HALIFAX,A,3
1498,53575935,311,200,1124.73992,17,140,66.16117176,HALIFAX,A,3
1499,23494298,384,79,1124.43968,39,138,28.83178667,HALIFAX,A,3
1500,40169938,277,177,1124.34978,46,134,24.44238652,HALIFAX,A,3
1501,58837533,370,249,1123.6499,26,3,43.21730385,HALIFAX,A,6
1502,40169314,337,207,1123.44992,28,159,40.12321143,MONCTON,A,3
1503,61050053,302,201,1123.29988,38,10,29.56052316,HALIFAX,A,6
1504,23258477,267,101,1123.29969,19,154,59.12103632,HALIFAX,A,3
1505,23592720,296,159,1123.25994,39,135,28.80153692,HALIFAX,A,3
1506,22208976,277,168,1123.08985,17,136,66.06410882,HALIFAX,A,3
1507,61708591,395,273,1123.04992,35,20,32.08714057,HALIFAX,A,6
1508,64792778,416,250,1122.97999,30,29,37.43266633,BEDFORD,A,6
1509,22903049,363,255,1122.93989,100,137,11.2293989,LOWER SACK,A,5
1510,66082390,340,195,1122.87988,52,5,21.59384385,HALIFAX,A,6
1511,30040961,299,113,1122.8198,26,140,43.18537692,HALIFAX,A,3
1512,22206132,363,234,1122.58992,23,135,48.80825739,HALIFAX,A,3
1513,60274178,312,169,1121.62974,58,1,19.33844379,HALIFAX,A,6
1514,59713337,393,204,1121.42995,38,2,29.51131447,HALIFAX,A,6
1515,41547692,295,138,1120.63989,27,147,41.50518111,CHARTERS S,A,3
1516,21602075,269,129,1120.34971,29,137,38.63274862,HALIFAX,A,3
1517,37708163,337,157,1120.11993,14,135,80.00856643,HALIFAX,A,1
1518,22352041,356,188,1119.81994,16,136,69.98874625,HALIFAX,A,3
1519,37052128,368,189,1119.48995,83,135,13.48783072,HALIFAX,A,3
1520,41538666,307,198,1119.18988,28,134,39.97106714,HALIFAX,A,3
1521,60781779,346,156,1118.94973,64,65,17.48358953,HALIFAX,A,6
1522,40173502,324,170,1118.90993,15,154,74.59399533,CALGARY,A,3
1523,62350454,348,217,1118.37994,16,6,69.89874625,GOOSEBERRY,A,6
1524,58872349,245,138,1117.80985,11,3,101.6190773,HALIFAX,A,1
1525,63380727,336,192,1117.75991,58,2,19.27172259,HALIFAX,A,6
1526,39353074,323,130,1117.65982,50,153,22.3531964,KENTVILLE,A,3
1527,21160843,433,245,1117.06996,32,137,34.90843625,TANGIER,A,3
1528,60592475,344,199,1116.6299,39,6,28.6315359,HALIFAX,A,6
1529,22153069,747,143,1116.36986,74,134,15.08607919,HALIFAX,A,5
1530,22114386,543,104,1115.83988,41,137,27.21560683,HALIFAX,A,3
1531,64892800,350,184,1115.02993,37,4,30.13594405,HALIFAX,A,6
1532,27788145,328,171,1114.95984,27,136,41.29480889,HALIFAX,A,3
1533,22284396,394,141,1114.91993,12,140,92.90999417,HALIFAX,A,1
1534,24330715,355,201,1114.80991,35,134,31.85171171,HALIFAX,A,3
1535,59324104,258,117,1114.0499,22,6,50.63863182,HALIFAX,A,6
1536,50108815,341,206,1113.62984,54,136,20.62277481,,A,3
1537,64878737,325,214,1112.96978,30,4,37.09899267,,A,6
1538,64795992,331,162,1112.23994,20,2,55.611997,WELLINGTON,A,6
1539,22338418,346,179,1111.49985,12,137,92.6249875,HALIFAX,A,1
1540,60450714,499,218,1111.42,55,1,20.20763636,HALIFAX,A,6
1541,60331466,312,191,1111.41992,20,2,55.570996,WELLINGTON,A,6
1542,52863090,326,130,1110.88,16,141,69.43,HALIFAX,A,3
1543,59971302,337,124,1110.41968,10,7,111.041968,HALIFAX,A,1
1544,59489010,389,217,1109.38995,108,1,10.27212917,HALIFAX,A,5
1545,22339180,279,168,1108.45976,66,134,16.79484485,HALIFAX,A,3
1546,62369271,336,240,1108.33988,61,24,18.16950623,HALIFAX,A,6
1547,62505663,289,219,1108.3098,12,2,92.35915,HALIFAX,A,6
1548,61116159,335,228,1107.88991,17,2,65.16999471,GLACE BAY,A,6
1549,22114139,300,179,1107.55989,15,134,73.837326,HALIFAX,A,3
1550,58883832,344,207,1106.95992,21,5,52.71237714,HALIFAX,A,6
1551,61045707,349,188,1105.81997,24,7,46.07583208,HALIFAX,A,6
1552,59564024,345,193,1105.63966,31,3,35.66579548,HALIFAX,A,6
1553,51904814,384,192,1105.5699,43,136,25.71092791,HALIFAX,A,3
1554,60115750,372,57,1104.92979,38,1,29.07709974,HALIFAX,A,6
1555,51845547,435,266,1104.72989,59,134,18.72423542,HALIFAX,A,3
1556,51878031,357,178,1103.80994,26,147,42.45422846,COLDBROOK,A,3
1557,65774447,286,139,1103.68976,14,2,78.83498286,,A,6
1558,58300838,245,167,1103.32969,16,3,68.95810563,HALIFAX,A,6
1559,34432049,350,233,1103.31989,36,134,30.64777472,CALGARY,A,3
1560,41524871,289,165,1102.86988,36,134,30.63527444,HALIFAX,A,3
1561,52623407,227,95,1102.86977,20,135,55.1434885,HALIFAX,A,3
1562,40046262,361,138,1102.23994,21,153,52.48761619,ILDERTON,A,3
1563,21178390,251,115,1102.2398,17,139,64.83763529,HALIFAX,A,3
1564,63196718,323,209,1102.06997,29,1,38.00241276,REGINA,A,6
1565,22341111,465,202,1102.02992,42,139,26.23880762,TRURO,A,3
1566,61774534,337,219,1101.24987,21,2,52.44047,HALIFAX,A,6
1567,59976450,304,195,1101.08984,43,5,25.60674047,HALIFAX,A,6
1568,21428776,350,209,1101.05982,50,137,22.0211964,TERENCE BA,A,3
1569,61050031,318,199,1100.96993,16,2,68.81062063,ANTIGONISH,A,6
1570,52431296,423,229,1100.64992,27,140,40.76481185,,A,3
1571,59564900,324,174,1100.60991,36,3,30.5724975,HALIFAX,A,6
1572,64072177,304,201,1100.3599,30,5,36.67866333,HALIFAX,A,6
1573,62331425,311,181,1100.03993,81,3,13.58073988,HALIFAX,A,6
1574,58643798,319,190,1099.89985,30,9,36.66332833,HALIFAX,A,6
1575,39446821,408,209,1099.05997,38,140,28.92263079,KINGSTON,A,3
1576,59650907,327,248,1098.19989,8,2,137.2749863,HALIFAX,A,1
1577,23638151,383,198,1097.88987,25,135,43.9155948,HALIFAX,A,3
1578,39448580,407,176,1097.49993,38,134,28.88157711,HALIFAX,A,3
1579,59566464,339,181,1097.3199,65,1,16.88184462,HALIFAX,A,6
1580,59505875,419,178,1097.22989,26,4,42.20114962,HALIFAX,A,6
1581,21469602,315,179,1096.91986,16,142,68.55749125,HALIFAX,A,3
1582,40096287,388,213,1096.7499,24,140,45.6979125,HALIFAX,A,3
1583,61473613,297,174,1096.65988,19,37,57.71894105,HALIFAX,A,6
1584,61364303,323,213,1095.79984,20,2,54.789992,HALIFAX,A,6
1585,23723536,306,190,1095.47984,53,134,20.66943094,PARADISE,A,3
1586,39435953,388,240,1095.43995,61,134,17.95803197,HALIFAX,A,3
1587,34836621,299,147,1095.29995,17,134,64.42940882,HALIFAX,A,3
1588,60543626,351,216,1095.06993,25,2,43.8027972,HALIFAX,A,6
1589,25703435,384,224,1094.90002,17,147,64.40588353,NEW MARYLA,A,3
1590,36797009,308,195,1094.50991,16,167,68.40686938,HALIFAX,A,3
1591,60745437,279,73,1094.43979,17,5,64.37881118,DARTMOUTH,A,6
1592,66587550,369,129,1094.04985,51,1,21.45195784,HALIFAX,A,6
1593,59537095,319,141,1093.83983,12,4,91.15331917,HALIFAX,A,6
1594,34493734,391,136,1093.25985,22,135,49.69362955,HALIFAX,A,3
1595,59063280,335,230,1093.06996,12,46,91.08916333,SCARBOROUG,A,1
1596,64655051,387,265,1092.86993,36,5,30.35749806,,A,6
1597,60641225,362,175,1092.37995,43,1,25.40418488,HALIFAX,A,6
1598,61885915,251,125,1091.05963,19,9,57.42419105,MONTREAL,A,6
1599,37160513,331,223,1091.0098,14,38,77.92927143,HALIFAX,A,6
1600,61351219,319,140,1090.97973,20,1,54.5489865,HALIFAX,A,6
1601,35118062,376,268,1090.69993,36,140,30.29722028,DARTMOUTH,A,3
1602,59982485,425,281,1090.09996,49,7,22.24693796,HALIFAX,A,6
1603,53228344,329,142,1090.05989,21,143,51.90761381,HALIFAX,A,3
1604,22386433,257,130,1090.04992,44,137,24.77386182,HALIFAX,A,3
1605,39548890,313,195,1089.84983,26,3,41.91730115,HALIFAX,A,6
1606,21623382,373,171,1089.31997,26,137,41.89692192,HALIFAX,A,3
1607,62303606,390,171,1089.24987,46,1,23.679345,HALIFAX,A,6
1608,21438486,290,204,1089.10986,6,157,181.51831,HALIFAX,A,1
1609,61053812,411,235,1088.04996,61,2,17.83688459,HALIFAX,A,6
1610,51920641,349,177,1087.95987,31,161,35.09547968,GRAND FALL,A,3
1611,25784479,281,143,1087.8299,26,142,41.83961154,GLEN HAVEN,A,3
1612,52882152,282,147,1087.00981,11,182,98.81907364,HALIFAX,A,1
1613,33225492,268,154,1086.93974,48,135,22.64457792,HALIFAX,A,3
1614,62341494,291,181,1086.91987,15,12,72.46132467,HALIFAX,A,6
1615,22300953,347,140,1086.54984,20,136,54.327492,HALIFAX,A,3
1616,60510898,238,133,1086.49966,13,12,83.57689692,HALIFAX,A,6
1617,60331118,479,330,1086.1699,28,12,38.79178214,HALIFAX,A,6
1618,36174219,347,244,1085.95989,41,35,26.48682659,SHELBURNE,A,6
1619,23785585,390,170,1085.0299,13,137,83.46383846,HALIFAX,A,1
1620,34946554,340,178,1084.66996,16,153,67.7918725,STRATFORD,A,3
1621,39448879,363,238,1084.28999,25,135,43.3715996,HALIFAX,A,3
1622,60916447,247,163,1084.18974,28,3,38.72106214,HALIFAX,A,6
1623,21725038,279,207,1084.05982,11,139,98.55089273,HALIFAX,A,1
1624,60579873,308,169,1083.68988,55,2,19.70345236,DARTMOUTH,A,6
1625,64220908,334,187,1083.57994,12,1,90.29832833,HALIFAX,A,6
1626,61122864,332,107,1083.49983,16,6,67.71873938,HALIFAX,A,6
1627,59427809,249,100,1083.0298,58,2,18.67292759,HALIFAX,A,6
1628,58818135,337,197,1082.82994,19,7,56.99104947,HALIFAX,A,6
1629,51840723,346,246,1082.55989,43,135,25.1758114,HALIFAX,A,3
1630,59071449,315,155,1082.28994,28,4,38.65321214,HALIFAX,A,6
1631,62362940,345,186,1082.16984,17,1,63.65704941,HALIFAX,A,6
1632,64902185,300,177,1082.12992,40,2,27.053248,HALIFAX,A,6
1633,36180191,286,155,1082.05994,27,147,40.07629407,HALIFAX,A,3
1634,37126522,301,180,1082.04994,12,143,90.17082833,HALIFAX,A,1
1635,58892085,331,156,1081.67973,37,4,29.2345873,HALIFAX,A,6
1636,58316050,350,207,1081.54989,33,3,32.77423909,HALIFAX,A,6
1637,23622971,431,213,1081.50995,49,135,22.07163163,HAMPTON,A,3
1638,64724603,310,169,1081.32986,24,2,45.05541083,WALLACE,A,6
1639,59427700,499,238,1081.26999,82,1,13.18621939,HALIFAX,A,5
1640,36541548,322,117,1081.01961,37,134,29.21674622,COURTENAY,A,3
1641,59912514,297,213,1080.91988,43,4,25.13767163,HALIFAX,A,6
1642,59609732,494,204,1080.61994,44,4,24.55954409,TRURO,A,6
1643,22245275,344,170,1079.9299,22,140,49.08772273,ST. JOHN'S,A,3
1644,58647230,398,229,1079.72992,25,4,43.1891968,TANGIER,A,6
1645,28295759,297,174,1079.67996,38,139,28.41263053,HALIFAX,A,3
1646,58642275,329,215,1079.58991,10,2,107.958991,HALIFAX,A,1
1647,62437007,344,243,1079.10993,27,1,39.96703444,HALIFAX,A,6
1648,23617158,347,163,1078.40991,19,155,56.75841632,SUMMERSIDE,A,3
1649,22830728,358,194,1078.01994,44,138,24.50045318,HALIFAX,A,3
1650,35112939,255,181,1077.98981,16,136,67.37436313,HALIFAX,A,3
1651,36875981,263,108,1077.93982,42,144,25.66523381,TORONTO,A,3
1652,59589581,302,163,1077.53985,21,1,51.31142143,PETITE RIV,A,6
1653,36172216,373,264,1077.26996,23,159,46.83782435,SACKVILLE,A,3
1654,23293455,244,124,1077.19978,20,134,53.859989,MONTREAL,A,3
1655,27990676,278,157,1076.91986,17,145,63.34822706,,A,3
1656,34336265,386,156,1076.89999,21,134,51.2809519,HALIFAX,A,3
1657,59727835,236,135,1076.54983,30,1,35.88499433,HALIFAX,A,6
1658,21476257,282,129,1076.41987,38,136,28.32683868,HALIFAX,A,3
1659,60427683,260,144,1076.15972,9,24,119.5733022,HALIFAX,A,1
1660,58869543,312,161,1075.99988,15,4,71.73332533,HALIFAX,A,6
1661,41544659,324,200,1075.80992,18,136,59.76721778,HALIFAX,A,3
1662,63725719,343,235,1075.49995,28,2,38.4107125,HALIFAX,A,6
1663,59310872,282,213,1075.16991,35,46,30.71914029,HALIFAX,A,6
1664,39749603,284,135,1074.86979,19,135,56.57209421,HALIFAX,A,3
1665,59427918,330,134,1074.53995,25,26,42.981598,HALIFAX,A,6
1666,61764323,336,119,1074.45983,42,7,25.5823769,ROTHESAY,A,6
1667,22307358,297,142,1074.16988,20,143,53.708494,HALIFAX,A,3
1668,59563574,275,165,1072.82989,29,2,36.99413414,HALIFAX,A,6
1669,52239284,311,139,1071.58978,22,147,48.70862636,,A,3
1670,20819679,308,113,1071.53982,33,137,32.47090364,HALIFAX,A,3
1671,22114385,400,152,1071.22999,36,135,29.75638861,HALIFAX,A,3
1672,64059201,267,169,1070.45979,23,6,46.54173,HALIFAX,A,6
1673,61155953,277,125,1070.03988,6,56,178.33998,HALIFAX,A,1
1674,37731968,288,212,1069.80986,32,136,33.43155813,HALIFAX,A,3
1675,59738298,380,163,1069.68993,117,1,9.142648974,HALIFAX,A,5
1676,22308252,321,225,1069.05989,11,178,97.18726273,HALIFAX,A,1
1677,52645768,327,194,1068.91991,37,151,28.8897273,HALIFAX,A,3
1678,36367598,369,193,1068.45995,23,134,46.45478043,HALIFAX,A,3
1679,59777126,411,125,1068.42966,20,14,53.421483,DARTMOUTH,A,6
1680,60636562,340,220,1068.14996,16,2,66.7593725,TRURO,A,6
1681,27909010,272,188,1068.06988,27,141,39.5581437,OAKFIELD,A,3
1682,40043737,332,164,1067.0699,27,164,39.52110741,HALIFAX,A,3
1683,61304445,408,195,1066.51989,64,1,16.66437328,HALIFAX,A,6
1684,59983352,381,196,1066.31988,22,10,48.46908545,HALIFAX,A,6
1685,39555052,385,187,1065.9999,65,134,16.39999846,HALIFAX,A,3
1686,60641229,423,197,1065.95995,60,5,17.76599917,HALIFAX,A,6
1687,52158010,324,185,1065.93994,17,139,62.70234941,HALIFAX,A,3
1688,60441425,298,147,1065.76975,28,2,38.06320536,HALIFAX,A,6
1689,26030416,299,205,1065.23985,19,140,56.06525526,THORBURN,A,3
1690,23380837,370,103,1065.10991,47,134,22.66191298,HALIFAX,A,3
1691,52239289,322,190,1064.76996,61,135,17.45524525,,A,3
1692,40168114,252,161,1064.62978,7,138,152.0899686,HALIFAX,A,1
1693,34447909,323,164,1064.14986,29,141,36.69482276,HALIFAX,A,3
1694,59428139,426,237,1063.92983,81,1,13.13493617,HALIFAX,A,5
1695,53237452,263,116,1063.34997,21,146,50.63571286,WOLFVILLE,A,3
1696,34457174,383,198,1062.88994,45,134,23.61977644,FALL RIVER,A,3
1697,33454097,304,57,1062.15999,28,134,37.93428536,BRIDGEWATE,A,3
1698,62452781,365,206,1062.06988,15,3,70.80465867,ELLERSLIE,A,6
1699,62490433,289,151,1061.9599,36,5,29.49888611,HALIFAX,A,6
1700,28186109,352,200,1061.59984,41,136,25.89267902,HALIFAX,A,3
1701,23582538,284,193,1061.56988,27,134,39.31740296,LOCKEPORT,A,3
1702,22206885,357,206,1060.57993,31,134,34.21225581,HALIFAX,A,3
1703,59679208,406,152,1060.36988,94,1,11.28053064,HALIFAX,A,5
1704,58461636,262,145,1060.12983,29,1,36.55620103,HALIFAX,A,6
1705,58441501,323,241,1059.91993,13,15,81.53230231,HALIFAX,A,6
1706,39314752,247,109,1059.54968,13,139,81.50382154,HALIFAX,A,3
1707,37148094,300,146,1059.27984,66,136,16.04969455,HALIFAX,A,3
1708,51084193,374,208,1059.12991,18,140,58.84055056,TORONTO,A,3
1709,58641079,289,190,1058.95992,24,11,44.12333,HALIFAX,A,6
1710,61823378,291,217,1058.85992,10,4,105.885992,BRAMPTON,A,1
1711,53234418,245,135,1058.57967,18,134,58.80998167,HALIFAX,A,3
1712,23796346,312,201,1058.55991,53,134,19.97282849,HALIFAX,A,3
1713,58644647,362,169,1058.55984,21,3,50.40761143,HALIFAX,A,6
1714,40166950,310,195,1058.44984,29,140,36.49827034,HALIFAX,A,3
1715,64025452,393,212,1058.15995,37,15,28.59891757,PRINCE GEO,A,6
1716,58358122,670,198,1057.70996,139,1,7.609424172,HALIFAX,A,5
1717,37473438,382,169,1057.19995,42,136,25.17142738,HALIFAX,A,3
1718,60449872,269,165,1056.86988,24,2,44.036245,HALIFAX,A,6
1719,62507580,299,142,1056.46974,26,7,40.63345154,HALIFAX,A,6
1720,59469160,296,136,1056.34988,22,1,48.01590364,HALIFAX,A,6
1721,34323855,296,154,1056.3399,10,135,105.63399,HALIFAX,A,1
1722,22594838,287,198,1055.54989,28,136,37.69821036,HALIFAX,A,3
1723,36765413,404,243,1055.31997,26,141,40.58922962,HALIFAX,A,3
1724,59578245,361,87,1055.10998,13,1,81.16230615,HALIFAX,A,6
1725,35103930,275,125,1055.00973,29,136,36.37964586,WINDSOR,A,3
1726,59542464,321,82,1054.84973,16,13,65.92810813,HALIFAX,A,6
1727,61303383,250,155,1054.83976,22,20,47.94726182,HALIFAX,A,6
1728,39354142,337,231,1054.65988,14,137,75.33284857,HALIFAX,A,3
1729,23742881,283,157,1054.37987,12,138,87.86498917,PORTUGUESE,A,1
1730,53792038,283,157,1053.9899,42,179,25.09499762,,A,3
1731,41538202,297,158,1053.98988,13,135,81.07614462,HALIFAX,A,1
1732,58638857,544,196,1053.44984,57,2,18.48157614,HALIFAX,A,6
1733,58777813,331,215,1052.35993,48,1,21.92416521,HALIFAX,A,6
1734,59919619,309,142,1051.53993,25,1,42.0615972,HALIFAX,A,6
1735,62333378,411,174,1051.37993,34,7,30.92293912,NORTH SAAN,A,6
1736,28298973,325,160,1051.28985,25,137,42.051594,HALIFAX,A,3
1737,21099746,271,189,1050.91986,36,136,29.19221833,HALIFAX,A,3
1738,59502363,300,225,1050.9099,36,1,29.19194167,HALIFAX,A,6
1739,39946090,294,183,1050.81987,28,139,37.52928107,HALIFAX,A,3
1740,61742353,326,229,1050.60996,32,2,32.83156125,CALEDONIA,A,6
1741,58639848,335,162,1050.17972,41,2,25.61413951,HALIFAX,A,6
1742,21641382,354,248,1049.95988,25,141,41.9983952,HALIFAX,A,3
1743,58587423,368,242,1049.52993,13,11,80.73307154,HALIFAX,A,6
1744,23678500,276,172,1048.84986,35,141,29.96713886,DARTMOUTH,A,3
1745,62456145,317,176,1048.18997,50,1,20.9637994,HALIFAX,A,6
1746,51902161,328,241,1047.9499,28,139,37.42678214,HALIFAX,A,3
1747,61137876,318,209,1047.80991,44,4,23.81386159,HALIFAX,A,6
1748,40174583,317,190,1047.76991,32,135,32.74280969,HALIFAX,A,3
1749,28753416,412,244,1047.69,59,138,17.75745763,HALIFAX,A,3
1750,58393475,299,137,1047.6299,56,3,18.70767679,HALIFAX,A,6
1751,39427370,249,123,1047.10988,17,140,61.59469882,HALIFAX,A,3
1752,29344774,385,194,1046.44989,48,140,21.80103938,WESTMOUNT,A,3
1753,34341182,260,103,1046.23968,15,136,69.749312,HALIFAX,A,3
1754,39835337,340,198,1045.28993,12,153,87.10749417,HALIFAX,A,1
1755,23485777,335,226,1045.23993,16,137,65.32749563,HALIFAX,A,3
1756,22007012,286,102,1045.06984,51,136,20.49156549,HALIFAX,A,3
1757,22163939,303,218,1044.50982,20,137,52.225491,HALIFAX,A,3
1758,61052934,259,121,1042.94984,23,3,45.34564522,,A,6
1759,40233993,322,198,1042.84984,34,137,30.67205412,LAKESIDE,A,3
1760,37153883,318,179,1042.64997,29,134,35.95344724,HALIFAX,A,3
1761,59540638,316,167,1042.63989,22,11,47.39272227,HALIFAX,A,6
1762,62662704,351,201,1041.64993,20,7,52.0824965,HALIFAX,A,6
1763,61769292,302,199,1041.61991,20,22,52.0809955,HALIFAX,A,6
1764,59487328,289,96,1041.3398,64,2,16.27093438,HALIFAX,A,6
1765,23743260,290,171,1041.29987,25,135,41.6519948,HALIFAX,A,3
1766,40172922,377,170,1040.86999,28,137,37.17392821,HALIFAX,A,3
1767,40174927,300,188,1040.81981,15,156,69.38798733,HALIFAX,A,3
1768,23748390,332,156,1040.58,23,137,45.2426087,HALIFAX,A,3
1769,22836781,361,82,1040.52987,33,134,31.53120818,LOWER SACK,A,3
1770,51887253,242,158,1040.49979,5,135,208.099958,HALIFAX,A,1
1771,36388992,351,140,1040.11985,20,135,52.0059925,DARTMOUTH,A,3
1772,20853553,313,171,1039.88987,22,146,47.26772136,HALIFAX,A,3
1773,36833305,258,165,1039.54977,24,140,43.31457375,BEDFORD,A,3
1774,51077005,329,130,1039.53999,15,148,69.302666,GLOUCESTER,A,3
1775,51904813,422,274,1038.68997,69,134,15.05347783,HALIFAX,A,3
1776,61339408,358,208,1038.05997,60,15,17.3009995,DARTMOUTH,A,6
1777,22283220,345,116,1038.00985,36,136,28.83360694,HALIFAX,A,3
1778,59618322,319,149,1037.8999,43,3,24.13720698,HALIFAX,A,6
1779,59519904,356,200,1037.52987,15,67,69.168658,NEW GLASGO,A,6
1780,28430980,319,193,1037.40996,46,134,22.55239043,HALIFAX,A,3
1781,22208950,379,205,1037.3999,15,143,69.15999333,HALIFAX,A,3
1782,52237805,269,155,1036.88996,18,162,57.60499778,,A,3
1783,34376658,246,187,1036.86984,27,138,38.40258667,HALIFAX,A,3
1784,64888808,316,210,1036.71989,34,7,30.49176147,HALIFAX,A,6
1785,41531130,336,233,1036.56994,88,1,11.77920386,KINGSTON,A,5
1786,59037807,299,100,1036.32972,13,12,79.71767077,HALIFAX,A,6
1787,60806377,334,188,1035.81985,18,2,57.54554722,HALIFAX,A,6
1788,59503011,395,182,1035.73991,38,1,27.25631342,HALIFAX,A,6
1789,64930707,368,161,1035.41976,14,15,73.95855429,HALIFAX,A,6
1790,20991967,294,164,1034.60984,26,137,39.79268615,HALIFAX,A,3
1791,20687723,303,226,1034.56987,36,134,28.73805194,HAMMONDS P,A,3
1792,64985682,263,179,1034.52975,12,7,86.2108125,HALIFAX,A,6
1793,22526206,357,212,1034.3599,38,4,27.21999737,,A,6
1794,40045178,316,207,1033.41989,14,140,73.81570643,CHARLOTTET,A,3
1795,58242877,242,188,1033.20983,5,68,206.641966,HALIFAX,A,1
1796,60857609,271,167,1032.72989,44,9,23.47113386,FREDERICTO,A,6
1797,52160619,340,153,1032.62982,47,135,21.97084723,HALIFAX,A,3
1798,21675102,290,196,1032.3799,25,136,41.295196,HALIFAX,A,3
1799,62454584,296,213,1031.87991,27,3,38.21777444,HALIFAX,A,6
1800,23782728,315,188,1031.68985,10,139,103.168985,HALIFAX,A,1
1801,51920762,333,201,1031.46997,31,135,33.27322484,SYDNEY,A,3
1802,66384307,334,217,1031.32992,46,3,22.42021565,HALIFAX,A,6
1803,40036955,352,109,1030.81995,35,134,29.45199857,HALIFAX,A,3
1804,61510997,357,224,1030.67993,48,6,21.47249854,STILLWATER,A,6
1805,22587737,335,192,1030.41986,31,134,33.23935032,HALIFAX,A,3
1806,58402015,374,140,1029.51994,56,3,18.38428464,HALIFAX,A,6
1807,34424513,275,185,1029.10987,28,136,36.75392393,HALIFAX,A,3
1808,59038818,323,132,1028.93995,74,2,13.90459392,HALIFAX,A,6
1809,23599127,311,166,1028.69991,32,143,32.14687219,MOUNT PEAR,A,3
1810,61897110,281,119,1028.69986,26,2,39.56537923,TORONTO,A,6
1811,62340965,341,176,1028.67998,15,28,68.57866533,HALIFAX,A,6
1812,40167767,280,165,1028.53997,26,144,39.55922962,MISSION,A,3
1813,23651870,488,273,1028.30996,129,134,7.971395038,HALIFAX,A,5
1814,52618465,270,193,1028.16987,11,137,93.46998818,HALIFAX,A,1
1815,22282675,371,156,1027.95992,50,135,20.5591984,HALIFAX,A,3
1816,39532322,326,112,1027.91998,14,153,73.42285571,KINSAC,A,3
1817,58651354,271,115,1027.64981,8,5,128.4562263,HALIFAX,A,1
1818,52638875,234,128,1027.61974,39,139,26.3492241,HALIFAX,A,3
1819,23734972,323,241,1027.57997,30,158,34.25266567,INVERNESS,A,3
1820,21462018,313,188,1027.39997,17,137,60.43529235,CLARENVILL,A,3
1821,21584307,330,203,1027.0998,21,3,48.90951429,HALIFAX,A,6
1822,23650168,303,209,1026.88997,37,135,27.75378297,SACKVILLE,A,3
1823,36791629,282,176,1026.68991,26,136,39.48807346,BRANTFORD,A,3
1824,59704761,288,135,1026.6199,68,5,15.09735147,HALIFAX,A,6
1825,59769931,291,210,1026.45987,22,5,46.65726682,HALIFAX,A,6
1826,39657282,305,108,1026.44981,45,134,22.80999578,HALIFAX,A,3
1827,20844287,252,146,1026.27989,56,137,18.32642661,HALIFAX,A,3
1828,62542099,288,115,1025.76992,14,7,73.26928,RIVERVIEW,A,6
1829,20657011,221,164,1024.56982,15,142,68.30465467,BROOKSIDE,A,3
1830,29343859,357,145,1024.48988,16,137,64.0306175,WHITES LAK,A,3
1831,58346289,350,172,1024.41987,54,13,18.97073833,HALIFAX,A,6
1832,29375663,267,167,1024.34986,16,172,64.02186625,BROOKLYN,A,3
1833,52105497,365,127,1024.32985,30,150,34.14432833,HALIFAX,A,3
1834,59004452,241,169,1024.31987,48,9,21.33999729,HALIFAX,A,6
1835,62390534,257,157,1024.30977,6,80,170.718295,HALIFAX,A,1
1836,51082246,361,166,1024.29997,26,136,39.39615269,LONDON,A,3
1837,22256545,322,148,1024.18971,8,144,128.0237138,WHITES LAK,A,1
1838,63423092,286,110,1024.16996,30,3,34.13899867,HALIFAX,A,6
1839,39937426,383,203,1024.07977,24,144,42.66999042,HALIFAX,A,3
1840,64306377,359,190,1023.96993,67,1,15.28313328,HALIFAX,A,6
1841,62421421,395,200,1023.54996,20,7,51.177498,KENTVILLE,A,6
1842,21152309,369,182,1023.37987,38,135,26.93104921,HALIFAX,A,3
1843,61281878,330,171,1023.35993,37,29,27.65837649,HALIFAX,A,6
1844,24664820,256,177,1023.1898,35,134,29.23399429,FREDERICTO,A,3
1845,50048759,359,155,1022.68987,23,164,44.46477696,,A,3
1846,42458237,362,216,1022.65991,54,139,18.93814648,HALIFAX,A,3
1847,59655232,343,142,1022.60983,48,1,21.30437146,HALIFAX,A,6
1848,21567521,292,117,1022.5697,20,136,51.128485,HALIFAX,A,3
1849,21469603,258,137,1022.49972,14,175,73.03569429,HALIFAX,A,3
1850,23865678,289,119,1022.37988,57,168,17.93648912,PARRSBORO,A,3
1851,61062114,235,64,1022.3694,7,3,146.0527714,HALIFAX,A,1
1852,52186133,282,144,1022.07987,40,134,25.55199675,WALTON,A,3
1853,25708608,288,107,1022.03967,10,146,102.203967,HAMMONDS P,A,1
1854,40168914,300,174,1021.60987,34,137,30.04734912,HALIFAX,A,3
1855,23786727,316,172,1021.45988,12,136,85.12165667,HALIFAX,A,1
1856,22341902,309,161,1021.02993,17,137,60.06058412,HALIFAX,A,3
1857,58879479,274,127,1020.45975,12,13,85.0383125,HALIFAX,A,6
