,ITEM_SK,TotalRevenue,TransactionCount,CustomerCount,AvgPrice,Category,Department,ItemDesc,pkm$cluster
1287,11747509,1875.07993,506,205,2.62522109,Frozen Meal,Frozen Groce,Stouffers ,5
1288,14318897,1872.48,821,418,2.066599593,Salted Snac,Grocery,Christie C,5
1289,11873427,1871.68817,191,145,9.631692342,Ham,Meat,Comp Butt ,4
1290,11842484,1871.65997,446,182,3.964648711,Organic And,Dairy,Silk True ,5
1291,11751693,1870.28999,807,401,2.41046511,Potatoes,Produce,Red Potato,5
1292,11746372,1870.21978,494,157,2.839878189,Milk Produc,Dairy,Lacteeze M,5
1293,15265686,1868.16999,515,231,3.500719839,Cereal,Grocery,Kellogg Co,5
1294,11669481,1867.34998,399,221,4.557969912,Bread Produ,Commercial B,Dempster F,3
1295,13797780,1866.72999,504,210,3.648551577,Cooking Veg,Produce,Broccoli &,5
1296,11834862,1866.13999,300,151,6.245436225,Citrus,Produce,Minneola O,3
1297,11692505,1865.21997,1270,313,1.265641024,Soft Drinks,Grocery,Big8 Cola ,5
1298,12595678,1863.88995,358,220,5.035084199,Frozen Dess,Frozen Groce,EuropBst C,3
1299,13870761,1863.05964,370,141,4.468706649,Beef,Meat,SterlSiv B,3
1300,11670524,1861.77997,662,299,2.072846395,Organic &Na,Grocery,Santa Cruz,5
1301,11746258,1861.39,758,373,2.309815059,Milk Produc,Dairy,Farmers Sr,5
1302,11745697,1861.34996,304,63,4.968201711,Organic And,Dairy,Fox Hollow,3
1303,11832172,1855.90996,415,167,4.237566223,Refrigerate,Dairy,Tropican R,3
1304,11678936,1855.45904,197,108,9.317051066,Fin-Fish Fr,Seafood,Atl Sal Po,4
1305,12193312,1852.67997,336,159,5.480636776,Bistro,Home Meal Re,NewWorld V,3
1306,11672511,1851.89999,593,322,3.025346865,Deli Cheese,Deli,Saputo Fet,5
1307,12905471,1851.26998,380,174,4.531982441,Household O,Grocery,Comp Beer ,3
1308,11699633,1850.70988,333,148,5.386963404,Citrus,Produce,Oranges Ca,3
1309,15268600,1850.52999,1544,484,1.03376351,Alternative,Grocery,Fruitopi F,5
1310,12139215,1849.65997,453,251,3.609711083,Frozen Pizz,Frozen Groce,McCain Piz,5
1311,11741265,1848.62,1084,594,1.621996303,Refrigerate,Produce,Realemon J,5
1312,11638717,1848.1399,410,161,4.476344529,Deli Cheese,Deli,Cows Chees,3
1313,11746244,1847.90997,393,143,4.43564035,Milk Produc,Dairy,Farmers Mi,3
1314,11646286,1847.80997,432,145,4.119327111,Sandwich / ,Home Meal Re,Turkey Clu,3
1315,15164974,1846.1799,294,159,6.138866054,Paper,Grocery,Signal Bat,3
1316,11659749,1845.49993,498,201,3.053708122,Bread Produ,Commercial B,Dempsters ,5
1317,11698083,1844.88883,278,125,6.247574583,Service Cas,Meat,Lamb Loin ,3
1318,11659189,1843.75996,348,174,5.25579245,Other Fruit,Produce,Comp Necta,3
1319,15016559,1842.95994,309,194,5.840248026,Dairy Chees,Dairy,CompBal Ch,3
1320,11623586,1842.20998,612,352,2.63899781,Baking,Grocery,Comp Mlk/C,5
1321,11642866,1842.01999,575,361,3.09372753,Frozen Vege,Frozen Groce,GrnGiant S,5
1322,14531003,1841.34991,404,155,4.302324144,Refrigerate,Dairy,PureLeaf L,3
1323,11751701,1839.21998,819,302,1.951018741,Alternative,Grocery,Gatorade D,5
1324,11612974,1838.65,506,257,3.512435644,Frozen Pizz,Frozen Groce,McCain Gar,5
1325,15082119,1838.16998,458,284,3.924725264,Pickles-Ant,Deli,SumFresh S,5
1326,11668122,1835.93997,1046,553,0.803486442,Soup,Grocery,Campbell C,5
1327,12835458,1835.10985,565,218,2.229456216,Organic &Na,Grocery,Silk Almon,5
1328,11654240,1834.1999,191,61,9.381754132,Pet,Grocery,Arm&Hamm E,4
1329,14095689,1830.66995,453,216,3.724981567,Yogurt,Dairy,Danone Oik,5
1330,14502887,1830.59995,407,242,4.086716001,Frozen Pizz,Frozen Groce,Delissio P,3
1331,11697156,1829.71845,186,81,9.809289,Organic &Na,Grocery,Just Us Fr,4
1332,12725104,1828.04987,288,167,6.144183934,Dairy Chees,Dairy,Blk Diamon,3
1333,12895426,1825.84866,195,120,9.485246113,Household O,Grocery,Glad Clear,4
1334,11667050,1825.77,634,259,2.85328594,Breakfast,Instore Bake,2-Bun Rais,5
1335,12807628,1825.33999,482,195,3.495982012,Bread Produ,Commercial B,Dempster B,5
1336,15179856,1824.96993,320,134,4.858870477,Organic Pro,Produce,King Oyste,3
1337,14339471,1821.96996,471,188,3.553984407,Bread Produ,Commercial B,Dempsters ,5
1338,11701206,1819.41999,646,257,2.754310074,Buns And Ro,Instore Bake,Kaiser 100,5
1339,11695337,1819.01,583,267,3.016981132,Bagel,Instore Bake,Herb n Che,5
1340,11632672,1818.42999,406,204,4.349384224,Refrigerate,Dairy,Simply Ora,3
1341,14561037,1817.48999,554,256,3.294228657,Organic Pro,Produce,Org Aple G,5
1342,14932096,1817.10993,196,92,9.092397781,Frozen Dess,Frozen Groce,Millen Wil,4
1343,14115895,1816.85996,224,129,8.084107054,Refrig.Past,Home Meal Re,Comp Torte,4
1344,12193314,1816.81,392,131,4.284515306,Bistro,Home Meal Re,NewWorld A,3
1345,15031053,1816.31865,199,95,8.653377419,Hot Beverag,Grocery,Tassimo Mc,4
1346,12611547,1816.03993,348,207,5.007550347,Frozen Dess,Frozen Groce,EuropBst W,3
1347,11743122,1813.48999,629,204,2.791210183,HMR Chicken,Home Meal Re,1/4 BBQ Ch,5
1348,14314504,1812.75,461,210,3.774391304,Other Baker,Instore Bake,Comp TB Ci,5
1349,14889810,1811.99994,248,108,7.245886976,Hot Beverag,Grocery,TimHortn C,4
1350,11629152,1811.24997,280,116,6.373583286,Pickles-Ant,Deli,SumFresh R,3
1351,14861198,1811.01989,309,133,5.682912443,Yogurt,Dairy,Liberte 2%,3
1352,11662788,1810.27995,368,129,4.852904041,Refrigerate,Produce,Bolthous F,3
1353,11741850,1807.35999,568,316,3.139037553,Deli Cheese,Deli,Saputo Lig,5
1354,12770531,1806.17998,624,225,2.151666662,Processed,Meat,MaplLodg H,5
1355,13798012,1805.43999,539,253,3.231453302,Yogurt,Dairy,Iogo Yog P,5
1356,11746196,1804.85989,315,173,5.376231274,Butter And ,Dairy,Lactanti B,3
1357,11633301,1804.30996,361,226,4.773097857,Salad Dress,Grocery,Hellmann R,3
1358,14255747,1803.73996,698,206,1.585081646,Water,Grocery,SparkIce W,5
1359,12732381,1803.36974,368,157,3.681249301,Eggs,Dairy,NaturEgg S,5
1360,15143998,1800.9099,329,171,5.347051441,Other Fruit,Produce,Fruit Tray,3
1361,11689530,1799.55,580,295,3.024482759,Butter And ,Dairy,Comp Salte,5
1362,11620882,1799.42997,854,289,1.786963641,Pastry Coun,Pastry,WC Chocola,5
1363,11702389,1799.05999,915,350,1.978667213,Apple And P,Produce,Bosc Pears,5
1364,14327187,1798.78839,184,97,9.152760549,Processed,Meat,Baton Roug,4
1365,11748959,1798.76994,309,181,5.72417466,Spreads And,Grocery,Cosm&Whd H,3
1366,11731158,1798.56985,261,127,6.607961271,Deli Cheese,Deli,Trestell M,3
1367,14388203,1797.48966,339,131,4.519125164,Chicken,Meat,Sensatns C,3
1368,11914170,1797.38999,509,275,3.116954809,Other Fruit,Produce,Blackberri,5
1369,13894086,1796.89,351,127,4.962962963,Deli Meats-,Deli,Sobeys Gen,3
1370,14543031,1795.39992,325,165,5.3290768,Frozen Pizz,Frozen Groce,Delissio R,3
1371,11777512,1795.0898,221,109,7.609758281,Canned and ,Grocery,Comp Tuna ,4
1372,11745094,1793.91999,351,148,4.997150969,Bistro,Home Meal Re,M&M Roll,3
1373,14899969,1793.7799,556,236,2.976510464,Chips,Grocery,Lays Sour ,5
1374,12787564,1793.60995,344,226,4.987092969,Oil,Grocery,Sensatns O,3
1375,14345309,1792.64999,640,221,2.731650987,Breads,Instore Bake,Artisan Ba,5
1376,11679189,1791.80835,308,107,5.852795912,Pastry Coun,Pastry,1/8 Slab C,3
1377,15161365,1789.47,464,172,3.811125541,Pastry Coun,Pastry,Lemon Loaf,5
1378,11832831,1787.49908,279,146,5.583109038,Fin-Fish Fr,Seafood,Atlantic H,3
1379,15092725,1787.15893,192,105,8.769925521,Boxed Meat,Meat,Comp Chick,4
1380,11617339,1785.99997,508,344,3.37246061,Household O,Grocery,Ziploc Fre,5
1381,13973267,1785.75,468,133,3.715491453,Breads,Instore Bake,Cheese Bre,5
1382,11625503,1784.65995,566,271,2.871690205,Peppers&Hot,Produce,Peppers Ja,5
1383,12881178,1783.13998,378,186,4.563439416,Paper,Grocery,Signal Bat,3
1384,11668136,1782.23999,1123,644,0.799794642,Soup,Grocery,Campbell C,5
1385,11688224,1777.99999,461,189,3.54436956,Yogurt,Dairy,Liberte Yo,5
1386,11603093,1777.99982,822,16,0.499634581,Lottery Sal,Lottery,Bopen Reg ,5
1387,11646916,1776.99912,192,129,8.973400053,Paper,Grocery,Majesta Ba,4
1388,15673358,1773.45866,202,109,8.312502084,Chicken,Meat,Sens Chick,4
1389,11751387,1771.57999,772,338,2.127070687,Soft Drinks,Grocery,Sprite,5
1390,11640975,1768.64966,305,157,5.801479161,Deli Meats-,Deli,Comp Roast,3
1391,11776361,1767.73994,678,326,1.256989109,Canned and ,Grocery,Comp SkpJc,5
1392,11686435,1767.07999,433,207,3.841581782,Yogurt,Dairy,DanonAct Y,5
1393,14227843,1766.89997,1556,668,0.845642764,Chocolate,Grocery,Cadbury Ch,5
1394,11746254,1766.63,747,474,2.309277108,Milk Produc,Dairy,Farmers So,5
1395,11636959,1765.31998,292,157,6.057889239,Refrigerate,Dairy,Tropican W,3
1396,11751224,1764.3,612,317,3.183496377,Cooking Veg,Produce,Red Cabbag,5
1397,11741906,1763.67996,378,234,4.487493293,Cooking Veg,Produce,Cauliflowe,3
1398,14388321,1760.85999,799,340,2.130463076,Breads,Instore Bake,Multigrain,5
1399,12195711,1759.09992,416,255,3.507183442,Processed,Meat,Johnsnvl S,5
1400,11833052,1758.50986,289,113,5.77352917,Frozen Ice ,Frozen Groce,HaagnDaz P,3
1401,12751396,1758.33,926,253,1.819153094,Party Trays,Deli,Mini Munch,5
1402,11699170,1757.42939,364,133,3.980059298,Lamb,Meat,Lamb Rib C,3
1403,15291175,1756.99999,608,256,2.77540362,Pastries,Instore Bake,Scones Blu,5
1404,12742755,1756.25,629,271,2.584594595,Alternative,Instore Bake,Comp Pita ,5
1405,12785390,1755.44992,439,255,3.611450221,Rice,Grocery,CompBal Ri,5
1406,12817157,1753.70995,321,180,5.191415031,Cereal,Grocery,Kellogg Ri,3
1407,11667056,1753.12994,316,196,5.342404968,Spreads And,Grocery,BillyBee H,3
1408,15065939,1752.55995,318,206,5.287938943,Dairy Chees,Dairy,BlkDiamd M,3
1409,12153065,1752.22,582,276,2.878846816,Refrigerate,Dairy,MinMaid Or,5
1410,11692123,1751.73999,392,161,4.287559515,Bistro,Home Meal Re,N.W. Snack,3
1411,11703572,1751.28,496,229,3.485858586,Chips,Grocery,MissVick S,5
1412,11837655,1751.13999,470,262,3.660454861,Dairy Chees,Dairy,Comp Cream,5
1413,11600503,1750.72988,418,257,3.88460421,Other Fruit,Produce,Strawberri,5
1414,14345327,1750.63,688,243,2.507583697,Breads,Instore Bake,Artisan Ba,5
1415,14465827,1747.51987,301,81,5.608399783,Breads,Instore Bake,Comp Farmh,3
1416,12504717,1747.15992,297,168,5.235420801,Spreads And,Grocery,Kraft Pean,3
1417,11656135,1745.15999,267,150,6.566067397,Cereal,Grocery,Kelloggs B,3
1418,11645120,1745.15899,187,103,9.248515267,Hot Beverag,Grocery,Folgers Cl,4
1419,14509225,1744.65,537,244,3.189104478,Chips,Grocery,Doritos To,5
1420,12932718,1744.48977,363,198,4.210973033,Beef,Meat,SterlSil T,3
1421,14071336,1743.15999,395,201,4.285468348,Chips,Grocery,Tostitos D,3
1422,11749816,1742.75996,540,305,2.989579442,Bread Produ,Commercial B,Holsum Ham,5
1423,11612088,1740.18997,408,198,3.906904152,Yogurt,Dairy,DanonAct Y,5
1424,11745092,1738.36998,315,118,5.486888857,Bistro,Home Meal Re,Col Roll&I,3
1425,15091445,1738.13996,194,88,9.047800942,Pet,Grocery,Comp Scoop,4
1426,11893655,1737.63986,293,127,5.543561438,Frozen Pizz,Frozen Groce,McCain Piz,3
1427,11746239,1737.58,1049,391,1.63,Milk Produc,Dairy,Farmers Mi,5
1428,11659748,1735.03999,502,231,3.042178972,Bread Produ,Commercial B,Dempsters ,5
1429,11750244,1732.59999,222,163,7.817194548,GM,General Merc,Brita Filt,4
1430,11704330,1732.55999,390,241,4.367286815,Baby Need,HABA,Q-Tips Cot,3
1431,12819974,1732.53996,420,196,3.729603143,Yogurt,Dairy,Danone Oik,5
1432,11643928,1732.12998,1063,206,1.494229182,Cooked Meal,Home Meal Re,Scalloped ,5
1433,11660698,1731.84,468,280,3.365277778,Pasta,Grocery,Classico S,5
1434,12191604,1731.05,642,242,2.636357736,Cooking Veg,Produce,Broccoli F,5
1435,11682735,1729.99997,448,207,3.600632424,Alternative,Instore Bake,Paco Orig ,5
1436,11851623,1729.99827,177,79,9.971580938,Rice,Grocery,Signal L G,4
1437,12493830,1729.4599,323,111,5.027048359,Organic And,Dairy,Liberte Yo,3
1438,11953357,1729.14,375,172,4.476666667,Dairy Chees,Dairy,Comp Mozza,3
1439,15274875,1728.64995,383,187,4.274598547,Refrigerate,Dairy,Tropican B,3
1440,11828100,1727.03995,495,250,3.062305589,Deli Meats-,Deli,Comp Ham C,5
1441,12165849,1726.44996,547,335,2.465624602,Soup,Grocery,Campbell C,5
1442,11749809,1724.54998,404,157,4.104570941,Bread Produ,Commercial B,Bens Raisi,3
1443,12787733,1724.34,311,185,5.47392283,Rice,Grocery,Sensatns J,3
1444,11645970,1723.57,576,154,2.902274306,Sandwich / ,Home Meal Re,Sandwich R,5
1445,13789562,1721.35,620,263,2.736898223,Salads,Home Meal Re,Side Sprin,5
1446,12813026,1721.04985,251,119,6.57753304,Soft Drinks,Grocery,CanadDry C,3
1447,11672499,1717.08998,685,324,2.233652528,Cooking Veg,Produce,Baby Bok C,5
1448,11615659,1714.56916,222,98,7.733367262,Pastry Coun,Pastry,WC Strawbe,4
1449,14995706,1714.39,394,235,4.168571429,Internation,Grocery,OldElPas T,3
1450,11730395,1713.98989,497,217,2.376726101,Organic &Na,Grocery,BlueDiam B,5
1451,12493826,1711.50987,306,129,4.812211127,Organic And,Dairy,Liberte Yo,3
1452,11953356,1709.65,380,218,4.44,Dairy Chees,Dairy,Comp Chees,3
1453,11692482,1708.9999,697,212,1.297630653,Soft Drinks,Grocery,Big8 Spark,5
1454,14356573,1705.31999,773,159,2.146470201,Cooked Meal,Home Meal Re,Krino Spin,5
1455,15031068,1705.28997,461,191,3.68988012,Apple And P,Produce,Koru Apple,5
1456,12928399,1702.62998,1193,501,1.107823528,Chocolate,Grocery,Hersheys R,5
1457,11607519,1700.61995,369,182,4.455808428,Deli Cheese,Deli,Comp Swiss,3
1458,11600534,1699.76987,348,200,4.588818285,Other Fruit,Produce,Strawberri,3
1459,15546486,1699.39,390,221,4.145128205,Frozen Dess,Frozen Groce,Comp Froze,3
1460,11743095,1699.19,613,180,2.643036007,Sandwich / ,Home Meal Re,Seafood Sa,5
1461,12510337,1697.77998,265,179,6.393106023,Household O,Grocery,Comp Bags ,3
1462,14543029,1695.85992,298,133,5.440469664,Frozen Pizz,Frozen Groce,Delissio R,3
1463,11763969,1692.99977,232,86,6.906432259,Deli Cheese,Deli,Zerto Fres,4
1464,11747016,1691.61997,464,208,3.264240447,Yogurt,Dairy,Silhouet Y,5
1465,11688229,1690.76999,437,199,3.550802748,Yogurt,Dairy,Liberte Yo,5
1466,12785578,1689.71945,383,161,2.378995973,Packaged Go,Seafood,CompBal Cr,5
1467,11623583,1689.44999,571,334,2.618622294,Baking,Grocery,Comp SemiS,5
1468,11703510,1688.59998,325,146,4.852205108,Pickles-Ant,Deli,Yucatan Au,3
1469,12725102,1687.80992,274,175,6.11085487,Dairy Chees,Dairy,Blk Diamon,3
1470,11741149,1685.9599,255,152,6.677131116,Other Fruit,Produce,Red Seedle,3
1471,12238158,1685.01999,520,285,3.009442303,Cereal,Grocery,RobinHd La,5
1472,13810125,1684.55971,223,95,6.888908184,Boxed Meat,Meat,Prime Chic,4
1473,14856708,1683.99993,280,193,5.724587697,Dairy Chees,Dairy,CrackBar C,3
1474,11730371,1683.46999,433,244,3.682258306,Salted Snac,Grocery,Pretzel Cr,5
1475,11746284,1682.64,720,256,2.28,Milk Produc,Dairy,Scotsbrn M,5
1476,15173095,1682.23994,206,129,8.285963015,Paper,Grocery,Spontowl E,4
1477,11747325,1682.13986,287,151,5.394918182,Boxed Seafo,Seafood,Hliner Had,3
1478,11733593,1681.96,891,506,1.87920045,Spices,Grocery,Windsor Sa,5
1479,11675460,1680.85953,348,154,3.361209651,Lamb,Meat,Lamb Shoul,5
1480,12785731,1679.9184,176,89,9.482289828,Boxed Meat,Meat,Sensatns P,4
1481,11903580,1679.74,410,148,3.984926829,Organic And,Dairy,Silk Almon,3
1482,15058228,1678.56974,306,148,4.934412977,Deli Meats-,Deli,MapleLea T,3
1483,13884733,1678.1791,212,67,7.972365427,Cooking Veg,Produce,Executive ,4
1484,11603101,1675.9999,875,20,0.999147509,Lottery Sal,Lottery,Scratch QP,5
1485,11670834,1675.50967,304,144,3.051238748,Canned and ,Grocery,ClovLeaf T,5
1486,12788253,1674.63998,435,178,3.590677431,Organic Pro,Produce,CompOrg Br,5
1487,11648375,1674.53,733,395,2.126903138,Milk Produc,Dairy,Scotsbrn S,5
1488,11746308,1674.48996,330,89,4.925878742,Milk Produc,Dairy,Scotsbrn 1,3
1489,12192942,1670.82999,610,287,2.488648054,Bread Produ,Commercial B,GldnBkry P,5
1490,11609093,1669.25995,344,190,4.169154336,Other Fruit,Produce,Blueberrie,3
1491,11640986,1668.97995,346,181,4.641281243,Deli Cheese,Deli,Comp Havar,3
1492,11686686,1668.82969,309,145,4.496725747,Other Deli,Deli,BabyBel Mi,3
1493,11672403,1668.67995,408,191,3.763899803,Fruit And D,Grocery,OcnSpray C,5
1494,11742708,1668.46998,489,297,3.238281987,Tomatoes,Produce,Cherry Tom,5
1495,11623681,1667.84976,353,137,2.862331339,Rice,Grocery,UncleBen B,5
1496,15722923,1667.46996,554,308,2.854837518,Cooking Veg,Produce,Asparagus ,5
1497,11643483,1667.07,620,343,2.506978998,Salted Snac,Grocery,Christie T,5
1498,14471852,1664.49992,272,151,6.040703556,Dairy Chees,Dairy,CompBal Ch,3
1499,14944180,1664.34999,363,191,4.514848478,Deli Cheese,Deli,Saputo Fet,3
1500,14900570,1661.76988,522,222,2.14610469,Water,Grocery,Perrier Wa,5
1501,11824991,1661.34994,324,157,4.666522562,Frozen Pizz,Frozen Groce,McCain Int,3
1502,11703784,1661.17994,487,257,3.155453149,Other Dairy,Dairy,Kraft Phil,5
1503,14325700,1660.55995,650,138,1.68722307,Milk Produc,Dairy,Milk2Go Sp,5
1504,11698574,1660.02994,312,171,5.173946153,Processed,Meat,Johnsnvl O,3
1505,12785728,1659.89844,170,104,9.478562545,Boxed Meat,Meat,Sensatns A,4
1506,11601351,1657.69994,273,152,5.882622467,Dairy Chees,Dairy,Philly Crm,3
1507,15164973,1657.66,354,184,4.551581921,Paper,Grocery,Signal Bat,3
1508,12466446,1657.53999,408,201,3.959475835,Refrigerate,Dairy,Simply Lem,5
1509,14091911,1656.92999,646,254,2.272692504,Chips,Grocery,Pringles B,5
1510,13886963,1656.77949,174,73,7.696692961,Smoked / Sa,Seafood,Sensatns S,4
1511,11730374,1656.5,440,228,3.65825,Salted Snac,Grocery,SnckFactry,5
1512,12785772,1656.31999,737,315,2.004577655,Frozen Vege,Frozen Groce,CompBal Po,5
1513,13966658,1654.72,569,341,2.756344464,Potatoes,Produce,Sensatns P,5
1514,11830657,1654.02998,244,85,6.534665266,Frozen Ice ,Frozen Groce,Christie O,3
1515,11703582,1652.99999,451,175,3.504730222,Chips,Grocery,MissVick J,5
1516,12222158,1652.83939,178,111,9.001946017,Shell Fish ,Seafood,Comp Shrim,4
1517,11646263,1652.3794,222,135,7.30801545,Paper,Grocery,Majesta Ba,4
1518,15253017,1651.91992,351,94,3.74524755,Organic &Na,Grocery,SknnyPop P,5
1519,11674840,1651.79994,344,128,4.184883663,Bistro,Home Meal Re,Seabreeze ,3
1520,11751303,1650.12906,181,116,8.90218655,Spreads And,Grocery,Kraft Pean,4
1521,11697143,1649.75859,165,87,9.907627909,Organic &Na,Grocery,Just Us Ju,4
1522,14875969,1649.65869,165,92,9.664598455,Boxed Meat,Meat,PintysEW G,4
1523,11600181,1649.22996,403,179,3.867769453,Yogurt,Dairy,DanonAct Y,5
1524,11832833,1648.5096,314,127,4.602347476,Fin-Fish Fr,Seafood,Atl Salmon,3
1525,14388317,1648.45999,756,320,2.078291387,Breads,Instore Bake,Whole Whea,5
1526,11743092,1648.32997,599,141,2.686862073,Sandwich / ,Home Meal Re,Turkey San,5
1527,11661112,1647.5,476,243,3.385115789,Cereal,Grocery,Quaker Qui,5
1528,14099488,1646.62857,179,82,9.101022022,Boxed Meat,Meat,Janes Chck,4
1529,12541519,1643.15994,407,200,3.726642027,Frozen Pizz,Frozen Groce,McCain UTC,5
1530,14327218,1641.87944,220,134,5.990890379,Floral,Garden Centr,Fall Harve,3
1531,12894281,1641.7,495,288,3.227469636,Internation,Grocery,Comp Salsa,5
1532,14565146,1641.14902,215,134,7.211967723,Boxed Meat,Meat,Prime Chic,4
1533,11681602,1640.71999,693,388,1.672674361,Canned Vege,Grocery,Aylmer Tom,5
1534,11746299,1639.51995,346,84,4.129468551,Milk Produc,Dairy,Scotsbrn .,3
1535,14916311,1638.56999,391,162,3.874791125,Refrigerate,Produce,FreshExp B,5
1536,11692472,1638.38998,888,290,1.313000518,Soft Drinks,Grocery,Big8 Soda ,5
1537,11636667,1635.93996,245,121,6.582067959,Salads,Home Meal Re,Comp Potat,3
1538,14414459,1633.58955,188,77,7.425016676,Water,Grocery,Perrier Sp,4
1539,11820288,1630.6,444,288,3.479189189,Household O,Grocery,Comp Foil ,5
1540,12705425,1629.99837,163,85,9.785266288,Organic &Na,Grocery,NutsTYou A,4
1541,11688227,1629.43999,445,177,3.553227985,Yogurt,Dairy,Liberte Yo,5
1542,12787808,1628.93995,302,142,4.978576101,Refrigerate,Dairy,Sensatns O,3
1543,11627220,1628.92981,265,139,5.772537519,Frozen Ice ,Frozen Groce,HaagnDaz I,3
1544,12786632,1628.42998,392,211,3.962414949,Organic &Na,Grocery,CompOrg Sm,5
1545,11673339,1628.16995,288,150,5.562764146,Frozen Ice ,Frozen Groce,HaagnDzX I,3
1546,11698920,1624.90997,293,156,5.53051363,Pastry Coun,Pastry,Buttercrea,3
1547,11622267,1624.49995,464,208,3.148811053,Yogurt,Dairy,Astro Yogu,5
1548,11663338,1623.46997,515,222,2.876446587,Salad Items,Produce,Vita Bite ,5
1549,12028129,1622.59998,516,259,2.987320379,Refrigerate,Dairy,MinMaid Or,5
1550,14520793,1622.36971,192,83,7.416857161,Yogurt,Dairy,IOGO Yogou,4
1551,11693479,1621.73,232,167,7.146331878,Spices,Grocery,Comp Black,4
1552,11633440,1621.68951,180,92,8.751979017,Hot Beverag,Grocery,MaxHouse C,4
1553,13894087,1621.23,326,145,4.885538462,Deli Meats-,Deli,Sobeys Gen,3
1554,11696797,1619.62,341,167,4.668205882,Deli Meats-,Deli,Pizza Delg,3
1555,11624948,1619.36996,388,188,3.818170071,Mushrooms,Produce,Mushrooms ,5
1556,14253816,1618.66971,402,219,3.365113175,Bread Produ,Commercial B,Comp Hot D,5
1557,12813129,1618.52998,426,207,3.577683867,Yogurt,Dairy,Liberte Yo,5
1558,12802527,1618.17993,322,160,4.810300118,Dairy Chees,Dairy,CrackBar M,3
1559,11607871,1614.63,458,264,3.463144105,Rice,Grocery,Comp Rice ,5
1560,12788402,1614.60994,246,156,6.467795796,Dairy Chees,Dairy,Sensatns C,3
1561,13056658,1614.37996,334,184,4.539429386,Deli Meats-,Deli,Comp Rst B,3
1562,12714077,1613.45,389,131,3.974329897,Organic And,Dairy,Silk True ,3
1563,11647856,1610.73996,653,377,1.717023984,Canned Vege,Grocery,Aylmer Tom,5
1564,11633309,1610.34,459,277,3.457320261,Salad Dress,Grocery,Hellmann M,5
1565,13960140,1610.28,489,220,3.128752556,Organic &Na,Grocery,NealBros T,5
1566,11743803,1609.0799,289,128,5.357289351,Cookies,Instore Bake,Ch/Chip Co,3
1567,11952637,1606.64999,559,245,2.699247307,Organic &Na,Grocery,Kettle Chi,5
1568,11746306,1606.41988,338,123,4.120425209,Milk Produc,Dairy,Scotsbrn 1,3
1569,11664558,1604.59998,554,228,2.729891689,Alternative,Instore Bake,Comp Pita ,5
1570,11747841,1603.01,546,272,2.757710623,Refrigerate,Dairy,Tropican P,5
1571,12202379,1602.96994,253,171,6.319881304,Household O,Grocery,Glad Kitch,3
1572,12751434,1602.39988,284,112,5.430985704,Sushi,Seafood,NewWorld S,3
1573,11872777,1601.58997,386,181,3.915725363,Alternative,Instore Bake,Comp Torti,5
1574,11647464,1600.4884,168,97,9.522415629,Deli Cheese,Deli,Comp Brie ,4
1575,12240071,1600.25997,414,233,3.697497961,Dairy Chees,Dairy,Comp Chedd,5
1576,12758350,1600.01938,182,118,8.664932293,Paper,Grocery,SponTowl C,4
1577,11602869,1599.9984,162,110,9.628354761,Dry Produce,Produce,Acadian Ma,4
1578,14356587,1599.9984,161,96,9.74999025,Paper,Grocery,Charmin To,4
1579,14509161,1599.89995,337,158,3.963164649,Cereal,Grocery,Post Spn S,3
1580,11633395,1599.80999,267,157,5.923999981,Condiment,Grocery,Heinz Ketc,3
1581,11697169,1599.67872,164,58,9.662675213,Organic &Na,Grocery,JustUs Mag,4
1582,11673202,1599.31,433,131,3.561527778,Bread Produ,Commercial B,Gldn Grain,5
1583,11640709,1598.01999,395,243,3.917628684,Cooking Veg,Produce,Peas Snow,5
1584,12802528,1597.54998,325,189,4.72637858,Dairy Chees,Dairy,CrackBar M,3
1585,12611553,1597.33996,310,182,4.944430048,Frozen Dess,Frozen Groce,EuropBst S,3
1586,12788290,1596.1798,356,191,3.62718293,Milk Produc,Dairy,CompBal Co,5
1587,13797803,1595.14991,373,160,4.090497198,Other Fruit,Produce,Mixed Frui,3
1588,12914689,1594.83995,435,233,3.184054513,Other Deli,Deli,BabyBel Sw,5
1589,11648392,1594.0999,322,153,4.24666657,Milk Produc,Dairy,Scotsbrn C,3
1590,11673700,1594.01956,296,165,2.257756527,Floral,Garden Centr,Annual 6 P,5
1591,11695605,1593.91998,310,176,5.113720403,Butter And ,Dairy,Becel Marg,3
1592,11842760,1592.95976,240,111,6.167237992,Deli Meats-,Deli,MapleLea N,3
1593,12187227,1592.60998,455,211,3.214038167,Tomatoes,Produce,Tomato Rom,5
1594,11837658,1591.86,423,225,3.668250591,Dairy Chees,Dairy,Comp Cream,5
1595,11664996,1590.35894,254,76,6.24157065,HMR Chicken,Home Meal Re,GourmMin M,3
1596,11631179,1590.24,417,250,3.517494005,Bread Produ,Commercial B,Dempster W,5
1597,11842609,1589.1,731,357,2.121326949,Salted Snac,Grocery,Comp Soda ,5
1598,14531005,1586.6699,252,115,6.072337131,Refrigerate,Dairy,Simply Lem,3
1599,11907217,1586.5,560,350,2.765071429,Frozen Vege,Frozen Groce,Comp Corn ,5
1600,14389782,1586.43999,525,175,2.870992362,Other Fruit,Produce,Greek Yogu,5
1601,14073327,1584.65982,446,165,2.673115797,Alternative,Grocery,Frappuccin,5
